id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,impact_class,month,is_weekend,is_peak_hour,is_non_corridor,event_cause_freq,corridor_freq,others_vehicle_issue,others_roadwork,others_water_issue,others_fire
FKID002244,unplanned,12.9255403,77.6175176,0.0,0.0,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-03-19 20:00:06.346000+00:00,,closed,no,2024-03-19 20:21:41.794425+00,,,ಅಯ್ಯಪ್ಪ [location] ಪಾಸ್ ನಲ್ಲಿ ಈಚರ್ ವೆಹಿಕಲ್ ಆಫ್ ಲೋಡ್ ಆಗಿದ್ದು mñps to ayyappa ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇರುತ್ತದೆ,others,FKN00GL1211,Hosur Road,High,,,,2024-03-19 20:09:32.4099+00,,1,FKUSR01037,FKUSR00001,,,,Madiwala,,FKKG001004,,,,FKUSR01037,2024-03-19 20:21:41.793746+00:00,,,,,,21.590795766666666,20,1,Low,3,0,1,0,1783,94.0,0,0,0,0
FKID002249,unplanned,12.9826166,77.569553,0.0,0.0,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2024-03-19 20:50:26.978000+00:00,,closed,yes,2024-03-19 23:19:46.20701+00,,,vacum problem,ksrtc_bus,FKN00GL1214,Non-corridor,Low,,,,2024-03-19 20:51:17.088055+00,,1,FKUSR00647,FKUSR00001,,,,Sheshadripuram,,FKKG000632,,,,FKUSR00647,2024-03-19 23:19:46.206342+00:00,,,,,,149.32047236666668,20,1,High,3,0,1,1,1783,882.0,0,0,0,0
FKID002250,unplanned,12.9047523,77.5857161,0.0,0.0,"24th Main Road, Shamanna Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,False,2024-02-29 20:14:38.693000+00:00,,closed,yes,2024-02-29 20:35:49.908474+00,,,ನಮಸ್ತೆ ಸರ್ ಐ ಡಿ ಸಿ ಇಂದ ನಂದಿನಿ ಜಂಕ್ಷನ್ ಕಡೆ ಬರುವ ರಸ್ತೆಯಲ್ಲಿ ಟೊಯೋಟಾ ಕಂಪನಿ ಬಸ್ ಇಂಜಿನ್ ಸಮಸ್ಯೆಯಿಂದ ಅಪ್ಲೋಡ್ ಆಗಿದೆ ರೆಡಿ ಮಾಡುತ್ತಿದ್ದಾರೆ ಸರ್ ಸಂಚಾರ ನಿಧಾನ ಗತಿಯಲ್ಲಿಯೇ ಸರ್,private_bus,FKN00GL1215,ORR West 1,High,,,,2024-02-29 20:20:58.008193+00,,1,FKUSR00388,FKUSR00001,,,,J.P. Nagar,,FKKG000378,,,,FKUSR00388,2024-02-29 20:35:49.907986+00:00,,,,,,21.186916433333334,20,3,Low,2,0,1,0,1783,62.0,0,0,0,0
FKID002251,unplanned,12.9765795,77.611037,0.0,0.0,"Cubbon Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,vehicle_breakdown,False,2024-02-29 20:45:21.394000+00:00,,closed,no,2024-02-29 21:49:35.227395+00,,,bus puncher,bmtc_bus,FKN00GL1216,Old Madras Road,High,,,,2024-02-29 20:46:13.848224+00,,1,FKUSR01039,FKUSR00001,,,,Shivajinagar,,FKKG001006,,,,FKUSR01039,2024-02-29 21:49:35.226827+00:00,,,,,,64.23054711666667,20,3,Medium,2,0,1,0,1783,64.0,0,0,0,0
FKID002254,planned,13.0162183,77.7092396,13.0161803,77.7092749,"Basavanapura Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)","Basavanapura Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",procession,True,2024-03-19 21:57:13.190000+00:00,2024-03-19 21:57:46+00,closed,yes,2024-03-19 22:03:51.073926+00,,,[person],,,Non-corridor,Low,,,,2024-03-19 21:58:12.353666+00,,1,FKUSR00561,FKUSR00001,,,,K.R. Pura,,FKKG000550,,,,FKUSR00561,2024-03-19 22:03:51.073235+00:00,,,,,,6.63138725,21,1,Low,3,0,0,1,13,882.0,0,0,0,0
FKID002261,unplanned,12.9389553,77.6945893,0.0,0.0,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-03-19 22:37:55.794000+00:00,,closed,yes,2024-03-19 22:48:04.842719+00,,,bmtc bus uploaded kadubeesanahalli towards [location] main road traffic slow moment sir,bmtc_bus,FKN00GL1220,ORR East 1,High,,,,2024-03-19 22:41:25.435021+00,,1,FKUSR00113,FKUSR00001,,,,HAL Old Airport,,FKKG000107,,,,FKUSR00113,2024-03-19 22:48:04.842069+00:00,,,,,,10.150801150000001,22,1,Low,3,0,0,0,1783,73.0,0,0,0,0
FKID002264,unplanned,12.9383509,77.6945235,0.0,0.0,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-03-19 22:46:18.266000+00:00,,closed,yes,2024-03-20 01:12:22.876655+00,,,due to starting problem,bmtc_bus,FKN00GL1220,ORR East 1,High,,,,2024-03-19 22:47:40.512256+00,,1,FKUSR00113,FKUSR00001,,,,HAL Old Airport,,FKKG000107,,,,FKUSR00113,2024-03-20 01:12:22.876094+00:00,,,,,,146.0768349,22,1,High,3,0,0,0,1783,73.0,0,0,0,0
FKID002267,unplanned,12.9887505,77.4724214,0.0,0.0,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-01 00:47:32.516000+00:00,,closed,yes,2024-03-01 02:00:53.02881+00,,,vehicle break down,bmtc_bus,FKN00GL1224,Non-corridor,Low,,,,2024-03-01 00:48:22.207341+00,,1,FKUSR01044,FKUSR00001,,,,Kamakshipalya,,FKKG001011,,,,FKUSR01044,2024-03-01 02:00:53.028094+00:00,,,,,,73.34186823333333,0,4,Medium,3,0,0,1,1783,882.0,0,0,0,0
FKID002270,unplanned,12.8399445,77.6769171,0.0,0.0,"AH 43, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2024-03-19 23:34:02.261000+00:00,,closed,yes,2024-03-20 00:30:30.578265+00,,,ಈ ವಾಹನವು ಸ್ಟಾರ್ಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ ನಿಂದ ವೀರಸಂದ್ರ signal ನಲ್ಲಿ nintid,bmtc_bus,FKN00GL1227,Non-corridor,Low,,,,2024-03-19 23:37:46.173641+00,,1,FKUSR01046,FKUSR00001,,,,Electronic City,,FKKG001013,,,,FKUSR01046,2024-03-20 00:30:30.577529+00:00,,,,,,56.471942150000004,23,1,Medium,3,0,0,1,1783,882.0,0,0,0,0
FKID002276,unplanned,12.9684836,77.5874438,0.0,0.0,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-03-20 01:35:40.418000+00:00,,closed,yes,2024-03-20 02:38:56.306847+00,,,,bmtc_bus,FKN00GL1231,Mysore Road,High,,,,2024-03-20 01:36:38.128081+00,,1,FKUSR00681,FKUSR00001,,,,Halasuru Gate,,FKKG000666,,,,FKUSR00681,2024-03-20 02:38:56.306063+00:00,,,,,,63.264801049999996,1,2,Medium,3,0,0,0,1783,289.0,0,0,0,0
FKID002278,unplanned,12.9648556,77.5860566,0.0,0.0,"Sri Narsimha Rao Road, Unity Buildings, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-03-20 01:05:02.073000+00:00,,closed,no,2024-03-20 01:07:22.958815+00,,,battery down sir,lcv,FKN00GL1233,Mysore Road,High,,,,2024-03-20 01:06:09.026836+00,,1,FKUSR00319,FKUSR00319,,,,Halasuru Gate,,FKKG000311,,,,FKUSR00319,2024-03-20 01:07:22.958102+00:00,,,,,,2.348085033333333,1,2,Low,3,0,0,0,1783,289.0,0,0,0,0
FKID002283,unplanned,12.916946,77.5871065,0.0,0.0,"46th Cross Road, DK Naik Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,vehicle_breakdown,False,2024-03-01 04:12:54.795000+00:00,,closed,no,2024-03-01 06:04:30.318423+00,,,ragigudda to arvinda bus offload traffic slow movement,bmtc_bus,FKN00GL1237,Non-corridor,Low,,,,2024-03-01 04:17:37.891132+00,,1,FKUSR01051,FKUSR00001,,,,Jayanagara,,FKKG001018,,,,FKUSR01051,2024-03-01 06:04:30.317663+00:00,,,,,,111.59204438333333,4,4,High,3,0,0,1,1783,882.0,0,0,0,0
FKID002284,unplanned,12.9559471,77.7290451,0.0,0.0,"HAL Airport Road, Parimala Sunridge, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",,others,False,2024-03-01 05:23:06.968000+00:00,,closed,yes,2024-03-01 07:02:14.595868+00,,,fair accident near [location] siddhapur,,,Varthur Road,High,,,,2024-03-01 05:26:15.214815+00,,1,FKUSR00431,FKUSR00001,,,,Whitefield,,FKKG000420,,,,FKUSR00431,2024-03-01 07:02:14.595296+00:00,,,,,,99.1271216,5,4,High,3,0,0,0,234,25.0,0,0,0,0
FKID002285,unplanned,13.0622879,77.6333968,0.0,0.0,"Thanisandra Main Road, King Space Meadows, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",,vehicle_breakdown,False,2024-03-01 05:33:45.481000+00:00,,closed,yes,2024-03-01 06:20:07.864969+00,,,,heavy_vehicle,FKN00GL1238,Hennur Main Road,High,,,,2024-03-01 05:37:40.36435+00,,1,FKUSR00318,FKUSR00001,,,,Hennuru,,FKKG000310,,,,FKUSR00318,2024-03-01 06:20:07.864321+00:00,,,,,,46.373055349999994,5,4,Medium,3,0,0,0,1783,21.0,0,0,0,0
FKID002286,unplanned,12.9250715,77.6375839,0.0,0.0,"Sarjapur Marathahalli Road, Jakkasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,tree_fall,False,2024-03-20 03:59:55.101000+00:00,,closed,yes,2024-03-20 04:16:21.665702+00,,,"free fell down at jacksontra, near shell petrol bunk",,,Non-corridor,Low,,,,2024-03-20 04:00:41.344354+00,,1,FKUSR01052,FKUSR00001,,,,Adugodi,,FKKG001019,,,,FKUSR01052,2024-03-20 04:16:21.665036+00:00,,,,,,16.442733933333333,3,2,Low,3,0,0,1,103,882.0,0,0,0,0
FKID002287,unplanned,12.9879187,77.5741471,0.0,0.0,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,vehicle_breakdown,False,2024-03-01 07:56:56.576000+00:00,,closed,yes,2024-03-01 08:45:11.31074+00,,,kino junction to [location] bus offroad,bmtc_bus,FKN00GL1239,Non-corridor,Low,,,,2024-03-01 07:58:55.08002+00,,1,FKUSR00703,FKUSR00001,,,,Sheshadripuram,,FKKG000687,,,,FKUSR00703,2024-03-01 08:45:11.310167+00:00,,,,,,48.24556945,7,4,Medium,3,0,1,1,1783,882.0,0,0,0,0
FKID002291,unplanned,13.0469513,77.5010307,0.0,0.0,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,False,2024-03-01 07:55:45.336000+00:00,,closed,no,2024-03-01 08:18:51.017375+00,,,"lgv vehicle offroad at h cross on flyover towards [location] due to diesel empty, vehicle movement normal",lcv,FKN00GL1241,Non-corridor,Low,,,,2024-03-01 07:56:50.243131+00,,1,FKUSR00099,FKUSR00001,,,,Peenya,,FKKG000093,,,,FKUSR00099,2024-03-01 08:18:51.016666+00:00,,,,,,23.094677766666667,7,4,Low,3,0,1,1,1783,882.0,0,0,0,0
FKID002293,unplanned,12.9775143,77.608447,0.0,0.0,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,vehicle_breakdown,False,2024-03-01 09:08:00.337000+00:00,,closed,no,2024-03-01 09:18:42.187253+00,,,car of road distance to [location] starting problem car right side parking traffics moment sir,private_car,FKN00GL1242,Old Madras Road,High,,,,2024-03-01 09:15:01.0842+00,,1,FKUSR01053,FKUSR00001,,,,Shivajinagar,,FKKG001020,,,,FKUSR01053,2024-03-01 09:18:42.186541+00:00,,,,,,10.697492350000001,9,4,Low,3,0,1,0,1783,64.0,0,0,0,0
FKID002294,unplanned,13.08313,77.5938833,0.0,0.0,"Bellary Road, Yelahanka Bypass Junction, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-03-01 10:27:14.292000+00:00,,closed,yes,2024-03-01 11:29:00.808392+00,,,car offroad@ bypass on flyover towards city sir,private_car,FKN00GL1243,Bellary Road 2,High,,,,2024-03-01 10:28:36.272406+00,,1,FKUSR00182,FKUSR00001,,,,Yelahanka,,FKKG000175,,,,FKUSR00182,2024-03-01 11:29:00.807904+00:00,,,,,,61.77526506666666,10,4,Medium,3,0,1,0,1783,115.0,0,0,0,0
FKID002301,unplanned,12.9250539,77.6180915,0.0,0.0,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-03-01 19:53:46.520000+00:00,,closed,yes,2024-03-01 21:23:45.909463+00,,,mps towards sp road cab off road at ayyappa under pass  traffic movement slow ide sir,taxi,FKN00GL1247,Hosur Road,High,,,,2024-03-01 19:56:22.134654+00,,1,FKUSR00107,FKUSR00001,,,,Madiwala,,FKKG000101,,,,FKUSR00107,2024-03-01 21:23:45.908967+00:00,,,,,,89.98981611666666,19,4,Medium,3,0,1,0,1783,94.0,0,0,0,0
FKID002304,unplanned,12.9664716,77.5949491,0.0,0.0,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-20 04:41:15.930000+00:00,2024-03-20 05:05:46+00,closed,no,2024-03-20 05:25:51.967299+00,,,,truck,FKN00GL1250,Mysore Road,High,nil,ಈ ವಾಹನದ ಎಡಗಡೆಯ ಹಿಂದಿನ ಗಲಿ ಪಂಚರಾಗಿದ್ದು ಅದನ್ನು ಇನ್ನು ಸೂಲ್ಪ ಸಮಯದಲ್ಲಿ ಬದಲಾವಣೆ ಮಾಡಿಕೊಂಡು ಹೋಗುತ್ತೇನೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,10.0,2024-03-20 05:01:39.527503+00,,1,FKUSR00186,FKUSR00001,,,,Halasuru Gate,,FKKG000179,,,,FKUSR00186,2024-03-20 05:25:51.966659+00:00,,,,,,44.60061098333333,4,2,Medium,3,0,0,0,1783,289.0,0,0,0,0
FKID002308,unplanned,12.9655901,77.6195322,0.0,0.0,"Victoria Road, ASC Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,vehicle_breakdown,False,2024-03-01 21:09:07.674000+00:00,,closed,yes,2024-03-01 22:51:30.133765+00,,,,bmtc_bus,FKN00GL1252,Non-corridor,Low,,,,2024-03-01 21:10:18.878738+00,,1,FKUSR00438,FKUSR00001,,,,Halasur,,FKKG000427,,,,FKUSR00438,2024-03-01 22:51:30.133144+00:00,,,,,,102.37431906666667,21,4,High,3,0,0,1,1783,882.0,0,0,0,0
FKID002309,unplanned,12.9225895,77.6192286,0.0,0.0,"2nd Cross Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,others,False,2024-03-01 20:47:52.922000+00:00,,closed,yes,2024-03-02 02:18:03.773415+00,,,ಎಂಪಿಎಸ್ ಟುವರ್ಡ್ಸ್ ಅಯ್ಯಪ್ಪ ಜಂಕ್ಷನ್ ಆಂಜನೇಯ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ವಾರ್ಷಿಕೋತ್ಸವ ಇರುವುದರಿಂದ ರೋಡಲ್ಲಿ ಪೆಂಡಲ್ ಹಾಕಿದ್ದು ಟ್ರಾಫಿಕ್ ಸ್ವಲ್ಪ ನಿಧಾನವಾಗಿರುತ್ತದೆ ಸರ್,,,Hosur Road,High,,,,2024-03-01 20:53:42.054511+00,,1,FKUSR00098,FKUSR00001,,,,Madiwala,,FKKG000092,,,,FKUSR00098,2024-03-02 02:18:03.772757+00:00,,,,,,330.18084595,20,4,Critical,3,0,1,0,234,94.0,0,0,0,0
FKID002311,unplanned,13.0298298,77.5386426,0.0,0.0,"Outer Ring Road, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,tree_fall,False,2024-03-20 05:30:45.183000+00:00,,closed,yes,2024-03-20 09:30:44.994015+00,,,cmti junction towards [location] near airforce gate traffic no problem sir,,,Tumkur Road,High,,,,2024-03-20 05:33:05.428786+00,,1,FKUSR00440,FKUSR00001,,,,Yeshwanthpura,,FKKG000429,,,,FKUSR00440,2024-03-20 09:30:44.993526+00:00,,,,,,239.99684209999998,5,2,Critical,3,0,0,0,103,206.0,0,0,0,0
FKID002316,unplanned,13.0405183,77.5443817,0.0,0.0,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-03-01 22:52:17.373000+00:00,,closed,no,2024-03-02 00:15:19.937813+00,,,car off road on mes road towards gg palya,private_car,FKN00GL1255,ORR North 2,High,,,,2024-03-01 22:53:04.417626+00,,1,FKUSR00496,FKUSR00001,,,,Jalahalli,,FKKG000485,,,,FKUSR00496,2024-03-02 00:15:19.937075+00:00,,,,,,83.04273458333334,22,4,Medium,3,0,0,0,1783,64.0,0,0,0,0
FKID002321,unplanned,12.9528879,77.5410156,0.0,0.0,"KR Market Road, Dr Rajkumar Circle, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-03-02 02:01:13.778000+00:00,,closed,yes,2024-03-02 02:19:13.082958+00,,,[location] jaction inacomg side [location] roed sir,bmtc_bus,FKN00GL1258,Mysore Road,High,,,,2024-03-02 02:02:31.246568+00,,1,FKUSR00645,FKUSR00001,,,,Byatarayanapura,,FKKG000630,,,,FKUSR00645,2024-03-02 02:19:13.082353+00:00,,,,,,17.988405883333332,2,5,Low,3,1,0,0,1783,289.0,0,0,0,0
FKID002327,unplanned,12.9929454,77.5952517,0.0,0.0,"Millers Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-02 03:30:15.995000+00:00,,closed,yes,2024-03-02 05:30:23.373603+00,,,bwssb water tanker appload on millers road near [location] sir,others,FKN00GL1262,Non-corridor,Low,,,,2024-03-02 03:33:28.317727+00,,1,FKUSR00646,FKUSR00001,,,,High ground,,FKKG000631,,,,FKUSR00646,2024-03-02 05:30:23.372990+00:00,,,,,,120.1229665,3,5,High,3,1,0,1,1783,882.0,0,0,0,0
FKID002333,unplanned,12.9898458,77.5026764,0.0,0.0,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-02 04:39:02.097000+00:00,,closed,no,2024-03-02 04:54:43.071384+00,,,starting problem sir [person]  cowdeshwary cycle mart out going side,lcv,FKN00GL1265,Magadi Road,High,,,,2024-03-02 04:41:20.4021+00,,1,FKUSR00867,FKUSR00867,,,,Kamakshipalya,,FKKG000847,,,,FKUSR00867,2024-03-02 04:54:43.070822+00:00,,,,,,15.682897033333335,4,5,Low,3,1,0,0,1783,93.0,0,0,0,0
FKID002334,unplanned,12.9687152,77.7011103,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,False,2024-03-20 06:55:43.492000+00:00,,closed,yes,2024-03-20 07:14:29.731819+00,,,due to starting problem,private_bus,FKN00GL1266,ORR East 2,High,,,,2024-03-20 06:56:53.350943+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,FKUSR00043,2024-03-20 07:14:29.731175+00:00,,,,,,18.770652916666666,6,2,Low,3,0,0,0,1783,31.0,0,0,0,0
FKID002335,unplanned,13.0723917,77.5927483,0.0,0.0,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-03-02 04:06:55.031000+00:00,,closed,no,2024-03-02 04:33:37.838907+00,,,empty fuel,private_car,FKN00GL1267,Bellary Road 2,High,,,,2024-03-02 04:07:58.132681+00,,1,FKUSR00296,FKUSR00296,,,,Yelahanka,,FKKG000288,,,,FKUSR00296,2024-03-02 04:33:37.838350+00:00,,,,,,26.713455833333335,4,5,Low,3,1,0,0,1783,115.0,0,0,0,0
FKID002336,unplanned,12.9609423,77.6382014,0.0,0.0,"Old Airport Road, Dr Rajkumar Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,vehicle_breakdown,False,2024-03-02 03:35:04.735000+00:00,,closed,yes,2024-03-02 04:02:14.641832+00,,,,auto,FKN00GL1268,Old Airport Road,High,,,,2024-03-02 03:38:14.40391+00,,1,FKUSR00219,FKUSR00001,,,,Halasur,,FKKG000211,,,,FKUSR00219,2024-03-02 04:02:14.641278+00:00,,,,,,27.165104633333332,3,5,Low,3,1,0,0,1783,31.0,0,0,0,0
FKID002348,unplanned,12.9832244,77.5960152,0.0,0.0,"Infantry Road, Prestige Minsk Square, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,False,2024-03-20 07:56:10.351000+00:00,,closed,no,2024-03-20 07:57:40.455833+00,,,coffee board junction,,,CBD 2,High,,,,2024-03-20 07:57:33.480827+00,,1,FKUSR00515,FKUSR00515,,,,Cubbon Park,,FKKG000504,,,,FKUSR00515,2024-03-20 07:57:40.455005+00:00,,,,,,1.5017334166666667,7,2,Low,3,0,1,0,32,26.0,0,0,0,0
FKID002349,unplanned,12.989118,77.5082493,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-20 08:48:15.098000+00:00,,closed,no,2024-03-20 09:20:30.546433+00,,,,lcv,FKN00GL1271,Magadi Road,High,,,,2024-03-20 08:49:38.899669+00,,1,FKUSR01062,FKUSR01062,,,,Kamakshipalya,,FKKG001029,,,,FKUSR01062,2024-03-20 09:20:30.545886+00:00,,,,,,32.257464766666665,8,2,Medium,3,0,1,0,1783,93.0,0,0,0,0
FKID002350,unplanned,12.9933993,77.5742441,0.0,0.0,"Anjaneya Temple Street, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India)",,vehicle_breakdown,False,2024-03-02 05:49:49.104000+00:00,,closed,yes,2024-03-02 07:02:36.231171+00,,,,bmtc_bus,FKN00GL1272,Non-corridor,Low,,,,2024-03-02 05:50:20.795444+00,,1,FKUSR00647,FKUSR00001,,,,Sheshadripuram,,FKKG000632,,,,FKUSR00647,2024-03-02 07:02:36.230635+00:00,,,,,,72.78544391666667,5,5,Medium,3,1,0,1,1783,882.0,0,0,0,0
FKID002351,unplanned,12.9752109,77.5869675,0.0,0.0,"Nrupatunga Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-02 06:25:51.732000+00:00,,closed,yes,2024-03-02 08:13:23.466645+00,,,,private_car,FKN00GL1273,Non-corridor,Low,,,,2024-03-02 06:27:11.891502+00,,1,FKUSR00891,FKUSR00001,,,,Halasuru Gate,,FKKG000870,,,,FKUSR00891,2024-03-02 08:13:23.466147+00:00,,,,,,107.52890245,6,5,High,3,1,0,1,1783,882.0,0,0,0,0
FKID002360,unplanned,12.9774011,77.6269206,0.0,0.0,"Old Madras Road, A Nanjappa Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,False,2024-03-02 18:58:38.155000+00:00,,closed,yes,2024-03-02 19:53:52.268359+00,,,vehicle off road,truck,FKN00GL1277,Old Madras Road,High,empty,Wire burned,2015.0,2024-03-02 19:03:11.740307+00,,1,FKUSR01065,FKUSR00001,,,,Halasur,,FKKG001030,,,,FKUSR01065,2024-03-02 19:53:52.267799+00:00,,,,,,55.235213316666666,18,5,Medium,3,1,1,0,1783,64.0,0,0,0,0
FKID002363,unplanned,12.94750702,77.53336802,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,others,False,2024-03-02 18:36:57.054000+00:00,,closed,yes,2024-03-02 23:39:56.68145+00,,,vehicle tier puncher,,,Mysore Road,High,,,,2024-03-02 18:37:33.184617+00,,1,FKUSR00128,FKUSR00001,,,,Byatarayanapura,,FKKG000122,,,,FKUSR00128,2024-03-02 23:39:56.680935+00:00,,,,,,302.99378225,18,5,Critical,3,1,1,0,234,289.0,0,0,0,0
FKID002366,unplanned,12.987823,77.512435,0.0,0.0,"Magadi Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-02 21:25:32.248000+00:00,,closed,yes,2024-03-02 22:52:05.746871+00,,,shriganadkavalu junction magadi main road private bus off road towards [location] sir,private_bus,FKN00GL1281,Magadi Road,High,,,,2024-03-02 21:28:09.241537+00,,1,FKUSR00470,FKUSR00001,,,,Kamakshipalya,,FKKG000459,,,,FKUSR00470,2024-03-02 22:52:05.746350+00:00,,,,,,86.55830583333334,21,5,Medium,3,1,0,0,1783,93.0,0,0,0,0
FKID002367,unplanned,12.9566617,77.5495833,0.0,0.0,"Mysore Road, Corporation Layout, Kasturba Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-03-20 19:11:13.586000+00:00,,closed,yes,2024-03-20 20:29:19.173504+00,,,break down on mysore road near [location] office incoming side,private_car,FKN00GL1282,Mysore Road,High,,,,2024-03-20 19:13:31.541546+00,,1,FKUSR00618,FKUSR00001,,,,Byatarayanapura,,FKKG000605,,,,FKUSR00618,2024-03-20 20:29:19.172950+00:00,,,,,,78.09311583333333,19,2,Medium,3,0,1,0,1783,289.0,0,0,0,0
FKID002368,unplanned,12.9973228,77.6641514,0.0,0.0,"MBT Road, Magadha, Bengaluru, Karnataka. Pin-560016 (India)",,accident,False,2024-03-20 19:44:39.900000+00:00,,closed,yes,2024-03-20 20:18:52.912108+00,,,accident tata ace vehicle,,,ORR North 1,High,,,,2024-03-20 19:48:32.336183+00,,1,FKUSR01067,FKUSR00001,,,,Banaswadi,,FKKG001032,,,,FKUSR01067,2024-03-20 20:18:52.911596+00:00,,,,,,34.21685993333333,19,2,Medium,3,0,1,0,87,72.0,0,0,0,0
